Data Source	World Development Indicators																																																													
																																																														
Last Updated Date	30.01.2019																																																													
																																																														
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Gambia	 The	GMB	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG								8.549715009	-8.686015136	7.128470907	9.069136626	5.163358354	3.156778672	-1.045508193	20.93722513	13.04858608	11.693191	22.59540178	6.460357403	10.59694338	-0.177584653	1.563526874	14.48741841	2.683092078	9.001606348	39.41911044	40.5167891	18.4980119	9.70614941	13.73657242	11.96453339	134.0358723	1.950030691	5.142322801	3.777396253	3.963250567	8.368569615	-5.969119435	5.411821396	-2.435494608	2.216982654	1.805437659	10.39134477	12.89394099	16.84634323	3.593314334	1.932224572	4.295673558	2.010750252	5.179127199	4.298710758	3.715842427	4.451369468	60.69711402	7.908975773	6.529197575	6.376996466	4.896883555
Guinea-Bissau	GNB	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												1.807273667	4.974395468	10.43390321	8.92442637	7.203044705	1.513690398	3.06583725	6.335880268	4.280013938	11.53683579	1.81704012	16.54229537	23.30706729	59.40182072	32.31350513	112.8948154	94.26345721	79.54483906	99.25332232	30.24603769	67.89436694	64.98118949	49.05888536	23.24948076	44.73003822	39.23371349	34.13819483	8.074834534	12.30606626	80.89967647	6.769180782	1.79681441	-5.011825826	-1.38677412	5.80054673	-2.272704288	4.381030369	12.47520655	-2.458157949	2.965353019	14.03157423	-0.850532798	-0.932149491	-0.148257144	12.10198866	6.096399673	5.93859668	
Equatorial Guinea	GNQ	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																						14.44282821	40.41800664	24.74977391	25.63717178	52.77478659	-2.923409717	1.518170654	3.976984504	-4.795861342	10.35252684	3.552112542	-15.42370048	-2.693115419	24.52634674	7.680834092	0.821196362	-13.14717367	-31.56591498	39.15762567	64.7350223	-11.97152744	-1.582890271	0.635621902	16.92276351	59.32905067	12.9763712	3.037653859	19.84003893	-20.83023096	24.90653418	17.04510657	4.854782043	-1.072673757	-1.273842647	-20.19275037	-6.344302633	12.70233062	
Greece	GRC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		1.492288375	4.606401129	1.395783961	3.718355589	4.007017801	4.85464073	2.439832988	1.73974902	3.389819241	7.99087385	2.975073253	5.046606703	20.91037652	22.78044523	13.12000776	16.43448753	13.75440183	13.78804579	20.1507106	19.23945073	21.61203424	27.21274949	20.61220677	21.91845411	19.02595324	18.88199997	15.25267951	16.67987009	14.49897294	20.69059762	19.78774307	14.79881428	14.42874718	11.18188881	9.791836017	7.635700009	6.553380236	5.10356868	3.62273356	1.592670443	3.474752008	3.348771327	3.453574315	3.062661563	2.240319487	3.495042612	3.422666805	4.344583232	2.569771121	0.673371803	0.798356141	-0.370392027	-2.352299994	-1.832091216	-1.024371478	-0.956305221	0.669504795	
Grenada	GRD	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																			17.27328638	9.621587986	9.049263262	2.708694525	4.163604317	1.393484721	6.612408239	8.748085141	4.335053865	5.059350464	6.761449217	8.996390742	0.015932113	6.669909624	4.011580531	1.883424817	3.190762918	3.053150632	2.673084511	1.784707222	1.737873068	1.121489332	2.863029772	2.144176943	0.372146666	-0.077072097	2.031148013	2.465270336	4.657577061	2.319443727	7.847729026	-0.009899798	0.479707201	0.224555088	3.926522909	2.922870154	0.773312225	2.760327672	2.647219393	1.034737463	
Greenland	GRL	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												11.44774412	5.69999347	7.663192641	15.55360954	16.42585394	13.19399072	6.982107251	9.277243015	7.502467668	11.55925069	14.92680568	13.01686954	9.717130374	8.870829715	7.423663028	4.129587128	4.620728111	6.350238441	5.349858986	5.092584964	3.22527511	1.545678166	1.042016454	0.46837432	2.055872291	0.980101192	0.496703675	0.978426733	1.06045632	2.110093215	3.402256828	3.103083667	6.532016149	-0.537595743	-3.229128695	2.238383145	-0.047515342	-2.01334418	5.538635432	2.027604919	2.884045659	3.445331812	0.891460812	0.870674312	6.131058202	-0.217557221		
Guatemala	GTM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		-1.080365054	2.585502208	0.805342859	-1.68057498	-1.797049285	-1.002859259	0.387597217	1.871428459	1.696240528	5.001181482	-1.26918869	-1.36345941	14.50077484	15.67927204	13.11609115	11.49530465	16.45286454	5.495959498	8.587189835	10.00488533	8.548108046	4.977954606	6.560975497	4.123700382	18.7797351	41.46259277	7.998534854	11.65529795	10.90889688	40.53125909	32.97505206	8.861384868	14.50435158	11.72227822	8.667818234	8.900004498	8.257339532	9.502435164	5.041558012	6.83011464	-4.083930441	6.449502809	4.456032957	6.076934489	5.634572514	4.993877107	7.135988554	9.440696895	3.543299195	5.141894011	6.933033074	3.322507867	3.366434892	3.01621767	3.230927516	3.698837218	3.619179068	
Guam	GUM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																												4.210506814	1.796169856	5.099392478	4.377464531	3.002952948	3.82775613	3.13784895	0.28682647	0.5505549	3.404439085	0.795493202	2.01733354	2.530136935	1.200297189	0.945441183	
Guyana	GUY	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		4.293503651	3.750060647	2.774983415	-0.485362841	-1.787191786	1.92134906	4.864406166	6.945376865	1.415833647	3.036120487	2.141618928	9.885673413	6.26943467	37.47215437	14.65814807	-5.77655371	1.679565209	14.78778574	6.562940069	11.77879325	4.340739547	4.302404551	8.91968461	19.2817522	14.5100989	12.29336269	58.71082112	23.64603772	162.5460097	56.44460956	134.5376441	11.30074369	16.95088881	16.57239723	12.35170877	3.930579758	1.443253706	2.9700928	11.21050695	6.586043731	0.321971549	2.618751571	4.718566777	6.775237831	7.632428903	68.44446767	12.69264686	8.712360217	4.001782335	5.734163257	7.924602618	5.693232289	-0.060752529	-0.295447666	0.7256145	6.078199477	0.403179941	
High income	HIC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												7.14456396	6.826848807	10.15346526	15.37585349	13.00486454	9.438467243	8.584933036	7.189901043	10.4624907	12.05453902	11.4480168	8.952873145	5.76261687	5.249727999	4.628141398	4.256196321	4.754699468	3.715612028	4.797457799	5.402444426	3.328513079	3.451808827	2.805795267	2.531358551	2.986438032	2.554490575	2.16957401	1.499556889	2.199880854	2.743399648	2.29280089	2.553958407	2.581426082	2.969523765	2.732496971	2.997506405	3.379500028	3.321822446	0.877122038	1.440232725	2.220009934	1.97466857	1.368458976	1.119903556	1.14034289	0.776186839	1.962402505	
Hong Kong SAR	 China	HKG	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG			1.955706552	3.68509255	4.956370125	2.379813034	0.55299182	6.643284391	3.326458573	5.587288518	8.854185007	7.623412694	9.150893745	14.26196001	11.61222468	4.458470282	9.637118965	3.858436445	8.122461878	17.75997919	15.74526595	10.61605881	9.684984439	4.602707167	9.642087115	5.361290527	3.770638209	8.611310762	8.801825393	12.55939698	7.564924907	9.140393789	9.89935022	8.612936989	6.321180633	4.139546279	5.883537566	5.760251946	1.219907677	-4.095678912	-3.394240685	-1.774022727	-3.40182899	-6.007731215	-3.5908155	-0.150145344	-0.534918319	3.137432242	1.28145835	-0.375505941	0.270644287	3.897892035	3.544806694	1.81250124	2.850270826	3.64350237	1.657979886	2.931019144
Honduras	HND	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		4.189055068	2.923974806	2.133005408	5.684513241	2.077101925	2.605665472	2.621119967	1.44868121	2.605168305	4.445575283	-2.777540089	3.864523836	5.345805013	14.77894343	6.384800923	8.532189127	12.19947972	75.07387066	8.354854211	11.29245476	3.169328279	7.740048614	3.984818124	3.263915713	1.661483503	2.128677902	2.242502681	9.177510461	11.50369253	25.00868748	26.28367073	3.674174008	10.90861455	21.33880067	23.71396863	18.19357782	16.81160505	10.29899504	7.575727249	7.993446743	8.08434938	5.131939922	5.759740767	6.451983852	7.279164158	5.348663465	6.625507168	7.790513639	7.653732423	4.676043295	7.807205237	3.579787426	1.374030519	6.849356725	6.932770369	3.466546914	4.211120495	
Heavily indebted poor countries (HIPC)	HPC	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		3.432350228	2.262112811	3.486515412	3.994541439	3.393216978	3.902072864	1.332998867	3.165169051	3.791677551	3.785003646	3.03165699	4.974395468	9.313034023	14.77894343	8.304804542	10.03770758	12.19947972	9.228393702	11.32652279	14.50165303	10.62826136	10.34139169	11.00198743	13.55219179	10.41994122	7.392276304	9.044324725	9.53403991	12.74406018	11.96453339	16.33418668	9.216682926	11.91288483	26.17187901	12.70636909	9.606813038	5.588903549	7.940316033	7.031403224	7.572064645	4.858200868	3.553106878	7.061212238	9.392579483	8.128646331	9.255836052	6.691476275	10.18744855	3.980629577	6.451598185	8.582559078	5.693232289	4.025024791	2.605113773	3.479625824	4.850799608	4.896883555	
Croatia	HRV	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																					3.781004515	6.949688055	8.255724117	3.744122621	4.429622494	4.187003191	3.435035553	4.092810279	3.734966508	3.418501763	3.972416217	4.124002244	5.689190514	2.783282868	0.813764679	1.656327596	1.54704165	0.785777676	0.022658278	0.025600803	-0.078610561	1.114424837	
Haiti	HTI	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.220624663	-3.607406879	6.625054306	12.15602395	6.300888105	5.04837058	2.212126812	-3.386871217	2.57197701	-16.018326	2.874409622	1.543641612	19.78758546	14.50431399	19.17836805	18.96025898	3.883896695	-3.141579089	3.125090559	19.26319741	10.04785875	3.33095824	9.1430928	11.5269242	9.973758954	15.93459843	-10.97594666	27.42762156	7.820709648	11.99575008	14.61025916	20.90816579	18.33664177	56.70789242	15.96337695	9.976590308	12.72699205	14.15741693	7.031403224	11.0561553	11.63247667	9.994215831	26.90251759	21.50609543	17.57194443	14.73887449	8.04065047	12.89485194	3.702317367	5.451056322	7.510274119	5.285562796	6.599104993	4.502751062	6.878637782	11.96228396	13.36181049	
Hungary	HUN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																	21.50917965	21.2784551	19.49106052	26.73278896	22.03399311	20.01162797	13.56520782	8.071155546	9.86470965	11.22681348	8.3410508	5.543169197	4.987175004	2.428789745	3.535223892	5.409139246	4.995068872	4.038553809	2.329190549	2.268626358	3.381494747	2.935912215	3.380941298	1.88484189	0.959284367	3.665601803	
IBRD only	IBD	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG							2.751197621	2.832013294	2.415383587	3.338367139	4.355616015	5.384371113	7.129489774	14.84042114	23.89823584	10.48457037	10.64032681	12.33791714	9.217362881	15.5624072	18.82958041	10.29639067	8.023183498	8.08872939	9.9304548	8.211499609	6.741130655	9.395085196	10.11703403	10.91602707	15.50184839	22.43966772	14.70607921	14.06438812	15.3333511	11.39974149	8.900004498	7.728833105	7.48757882	5.370059047	7.242596502	4.772789656	4.580255477	5.870201206	7.90559651	6.687280396	7.898848742	6.893245413	10.38875703	3.543299195	6.351038347	6.532230914	4.785569806	3.095049013	2.708110004	1.977813851	2.507475283	3.804403389	
IDA & IBRD total	IBT	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG							3.661066805	2.329682163	2.734812161	3.575816852	4.237569522	4.223662157	6.268776819	13.22796897	20.33469237	11.62914449	10.08321161	11.16363259	9.280066745	13.03685724	14.9868789	9.904111564	8.198590341	8.649172502	9.546314481	8.199523983	6.55450969	8.842020422	9.177510461	8.829283306	11.08712705	14.61025916	11.15008268	11.99720199	16.95231603	11.08031878	8.942193924	6.975825552	7.008016363	6.141960842	7.196768253	5.210821887	3.9348579	5.513383292	7.679527428	6.962313919	7.832803188	6.659968121	9.794830792	3.52072288	6.371116699	7.892024327	5.038840157	3.486389	2.837020552	2.442823374	3.440954492	3.93894612	
IDA total	IDA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG									3.165169051	4.351453916	3.37328785	3.395502425	5.101046753	10.31887234	15.17989798	11.88443088	9.982401016	10.22903168	9.371206913	11.32652279	12.58029859	9.540118812	8.673917002	8.98323326	9.452773449	7.934208583	6.14607153	7.407941445	7.85467684	7.976124849	7.975698814	11.99621241	7.344814189	9.735691725	17.19130291	11.04378986	8.984383351	6.005075839	6.013941165	7.031403224	6.300218425	5.285927217	3.837945803	5.16529975	7.146910875	7.077562097	7.829283536	6.647470568	9.244336052	3.482512932	6.391195051	8.580398958	5.490078268	3.710481797	3.050058038	3.096397961	3.633306548	4.211120495	
IDA blend	IDB	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		4.130451523	0.378060976	-0.788159411	3.852279248	2.467872357	5.218880151	7.036757901	2.604582212	3.967216534	4.979133946	3.831893422	6.747877491	12.87377378	14.45151374	11.88443088	13.10450443	9.904324233	5.545103988	13.02527412	12.74093493	9.189084503	6.586972	6.338371528	6.612408239	3.666657855	4.433845739	6.255533985	4.955233613	6.324566307	4.058960469	6.832382258	3.443780909	5.688298852	8.629348536	5.028799672	8.373609998	5.055345932	3.212185937	7.612078194	6.079848488	5.927848848	2.152374294	5.379053885	7.369183096	6.962313919	9.239241425	7.187025161	8.582861626	1.735942779	9.588341434	8.047347578	3.977549892	3.637088785	1.434693582	2.599205706	2.437985805	3.22173395	
Indonesia	IDN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		13.93601551	178.8667404	145.8410863	114.7311593	228.8189408	-98.70383134	164.7218407	122.9728065	21.35320193	14.25307188	2.724737105	16.11983903	36.87847951	47.31049663	12.46805837	14.4567946	13.01236266	12.06489856	31.18718861	29.14549977	10.15071465	7.9505039	18.61270035	10.42182968	6.191363691	2.253771484	16.00381571	7.629109333	9.485029636	9.093949698	8.767038886	7.288856258	19.15257826	7.776572803	9.882045131	8.676509755	12.5713763	75.27116877	14.16119599	20.44745685	14.29571544	5.896051693	5.487429138	8.550727032	14.33178708	14.08742442	11.25857853	18.14975125	8.274752432	15.26429366	7.465943034	3.753878753	4.965990291	5.443174549	3.98024266	2.480395711	4.244464291	
IDA only	IDX	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG									3.165169051	4.351453916	2.997540649	3.101916564	4.523128371	10.21936759	15.17989798	11.94728123	9.549602085	10.22903168	10.08889403	10.2876534	11.77879325	9.698476378	9.220783648	9.1430928	10.91260667	10.10495774	7.392276304	11.01204465	9.758838687	8.33797325	10.71588515	12.88436585	8.565971907	10.84176191	22.08015049	11.08421036	9.340824059	6.106457995	7.596531643	6.738006777	6.443131078	5.285927217	3.9348579	5.013970327	7.094651996	7.203910828	7.829283536	6.571770337	9.439622077	4.001782335	6.13808679	8.580398958	5.693232289	3.917514322	3.344923939	3.453456621	4.020730241	4.21456369	
Isle of Man	IMN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																										5.322116095	2.17153666	5.370775921	4.437186116	7.478872721	9.049359762	6.890453457	3.755539187	2.187962301	2.537774236	2.938879927	2.554490575	2.661680769	2.378770985	2.300067504	3.267056311	3.965303224	2.803521116	2.848790081	5.448872504	2.896693863	3.561260631	11.66769449	38.00019841	6.962633015	5.206786239	4.854758894	-3.705806858	1.5315419	-0.498508607	-0.623701036	2.259572373		
India	IND	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.14542765	4.40561673	8.353623886	8.551676966	8.300369406	13.27070656	8.616204711	2.415383587	3.34336434	1.562243485	5.32484105	10.8396027	17.82971565	16.66751573	-1.64868155	5.981859342	5.637229339	2.460282317	15.72804321	11.50832081	10.82758198	8.095863097	8.552859607	7.923232845	7.193785446	6.789400453	9.327893305	8.232515365	8.436808873	10.66830385	13.75181894	8.965152361	9.861782853	9.980044775	9.062702221	7.575018289	6.476271263	8.010167524	3.06839552	3.644970161	3.215616018	3.715683776	3.867798086	5.72540656	4.236931692	6.422584341	5.756243466	8.664665347	6.063829304	8.983819558	8.539715632	7.934386248	6.186504001	3.331756917	2.071893515	3.463897722	3.074466546	
Not classified	INX	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																																											
Ireland	IRL	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												10.53918451	13.38513756	15.2725735	6.087606762	20.13335257	21.02293379	13.26858964	10.52644871	13.67606319	14.70479837	17.44254428	15.18215938	10.70887762	6.379271871	5.186327186	6.549695981	2.197411111	3.246312516	5.52176488	-0.729184823	1.801396462	2.81221935	5.175752682	1.694531741	3.033996137	1.88335163	4.456526311	6.714219128	4.250864209	6.792268394	6.353511094	4.861870498	3.823742069	0.554864012	2.819353016	3.012359438	1.320689835	-0.888856219	-5.010479087	-3.221414794	-0.374432132	2.068570806	1.042363183	-0.397843386	7.2800333	0.020732442	-0.308372846	
Iran	 Islamic Rep.	IRN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		-5.429183314	-2.364697774	-2.112609149	-0.03562778	-1.725463351	-1.507954242	-0.322162388	-0.588155645	-2.87669089	1.380575361	9.337980585	9.179226906	32.24039802	57.29549745	15.74431557	16.01555065	23.52846024	12.42215976	29.51237741	46.29041617	25.58037362	3.963653565	18.11692736	19.87261055	3.764625961	12.76217891	20.54251175	19.20983392	17.28293688	22.53953575	25.98906439	29.92419572	46.17163361	33.67760099	38.09714542	30.27572724	16.52646476	9.276809954	33.20603277	24.91446237	16.64353114	29.25229966	13.03725119	24.66302665	20.1661916	14.58259303	22.93906135	19.42198087	4.598516917	15.88262597	23.74297537	24.01610944	35.56745056	10.83811325	0.429237409	1.607189488	12.24919524
Iraq	IRQ	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG										0.57476716	4.352968852	10.65003279	-3.382093235	8.754110292	88.33255409	3.884393509	12.58586471	9.650423253	2.326949981	31.66700938	13.20175156	-27.52258911	8.334220435	14.19169522	17.02935052	1.689047995	-6.73151869	9.894159174	10.43125011	8.401589646	73.64539029	111.1264158	104.5007719	114.467668	396.4380229	295.3676666	-12.54413884	91.49879905	-15.86076527	71.14804433	43.67813996	-19.5765324	6.653371571	7.804234388	16.72169981	32.30692269	18.00503066	15.01581429	30.17540867	-19.52120051	16.58674075	24.68943742	2.669769383	0.019511119	-0.695134062	-26.1	-13.914	15.18481518	
Iceland	ISL	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		13.28272544	11.14783286	8.225587784	16.18151698	12.31316663	10.43977228	2.76320176	13.71308954	20.87388119																												4.46120684	4.721055264	3.499964662	4.015058613	8.67860512	5.890339937	0.4850115	2.671679533	2.583442307	8.376076811	4.305276472	11.86453556	10.220274	5.472439284	2.969559668	3.283487093	1.875908786	4.072476199	6.041828692	2.113044654	0.481958379	
Israel	ISR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		8.612409777	8.901591913	7.697456622	5.433480531	-1.391107903	8.730820435	-1.688177502	-1.399298706	1.596261454	23.20258501	20.74807806	16.58163458	22.2439388	35.49811447	36.56802421	31.3729378	41.56204186	56.14297325	76.8614207	125.3674846	124.6213608	127.2443675	149.9210371	384.7703204	264.536697	50.15993321	20.17887126	19.16522799	18.70286645	15.93206613	20.12976969	12.05812781	11.09024756	12.53792945	9.068929545	10.2850035	8.777192149	6.916739474	6.232580752	2.825158313	1.850443933	4.17763164	-0.043171307	0.48118245	1.134771469	1.992212904	1.169986042	2.427106243	3.884727031	1.773718101	2.404694948	3.960140427	2.24832586	1.039252253	2.244444902	0.843294245	0.152206125	
Italy	ITA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		2.782158882	5.793729916	8.4578599	6.489807937	4.197040196	2.232396286	2.775258981	1.734451129	4.05131666	10.59306328	7.178839624	5.632973164	12.73863265	20.24637988	16.98308845	17.45427659	18.47715727	13.94497402	15.45102727	20.81579471	18.78722596	17.54095015	15.09673919	10.76184515	9.174642445	7.488417803	6.009282961	6.650402634	6.197387864	8.914063408	7.581328697	4.368115587	3.885951839	3.542473565	4.925244473	4.553871214	2.601978338	2.5298088	1.620674644	1.965319917	2.986117405	3.354198539	3.181332105	2.523726034	1.888233449	1.898849869	2.434610726	2.480577356	1.957826338	0.319446203	1.468390873	1.38015264	1.211939756	0.958906794	0.937903127	0.848446622	0.629108923	
Jamaica	JAM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG								4.24178111	2.734812161	4.105660631	5.225925821	6.922435149	-4.905812906	26.44854135	31.08615889	20.74270197	11.1311301	12.48649654	26.5751041	15.73694358	18.28801078	8.324342878	8.314788428	16.96059681	35.91919572	28.52884639	26.86112218	10.82259458	12.05557666	12.36922128	25.11710588	43.84228764	60.03573388	52.80639967	31.10724653	25.1868524	18.87210783	9.6086992	10.57507245	6.916060812	10.58708025	7.807369401	9.083848429	11.62405511	12.85859953	11.46874387	8.848192933	11.32081038	13.54680953	11.64640691	9.811016555	5.800985282	6.573278856	8.418434496	6.933247457	6.666168439	4.676368715	6.696798062	
Jordan	JOR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																	4.69389147	14.26095078	-4.789542336	13.19893577	-0.384031248	18.78162029	6.056048408	6.172106036	-1.611239973	-0.260245616	6.245280944	-0.80630832	4.684429432	19.27055461	12.74095995	5.216269756	2.86417758	2.817487183	6.874326376	1.87267607	2.061126798	1.238506557	6.018816097	-0.403198387	-0.407665119	0.780561216	0.92224524	2.148813934	3.091808145	2.006611227	10.65163526	5.05064062	19.86910439	2.82619821	8.430456424	6.386512793	4.500643802	5.599770652	3.444317929	2.272429348	1.007517544	1.654327185	
Japan	JPN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		7.785717616	4.19957757	5.510469059	5.328705884	5.136857285	4.970869147	5.495390076	4.918863182	4.433398705	22.97269311	5.091351938	5.60442162	12.70539616	20.81005042	7.177440853	8.007886486	6.74910663	4.60375829	2.75163103	5.437983897	2.926832565	1.744968724	0.945659652	1.47338183	1.260149564	1.612202151	-0.157893903	0.62529343	2.108890015	2.605305178	2.927848037	1.666638728	0.568373362	0.265515049	-0.533459697	-0.496487072	0.503830133	-0.045119614	-1.309492414	-1.383685532	-1.104516896	-1.458286043	-1.616981143	-1.100735877	-1.037434652	-0.883377798	-0.729479771	-0.980895409	-0.611272559	-1.895163535	-1.674325774	-0.761554976	-0.333177012	1.745314197	2.141344449	0.273557738	-0.215152805	
Kazakhstan	KAZ	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																96.35649613	1472.216356	1243.461657	1546.726816	160.8886735	38.89963115	16.13572998	5.662844724	13.28014062	17.42640268	10.15643264	5.803224096	11.73852465	16.131627	17.87482725	21.55170891	15.5270973	20.93653821	4.691085073	19.5422854	20.54295827	4.785569806	9.49908144	5.771239531	1.823549877	13.63843362	8.59831375	
Kenya	KEN	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		8.662176641	0.018308135	-1.877316659	2.690730055	-2.051973798	1.713788867	2.400809139	1.678840849	-0.17986667	15.31566107	-9.219157916	1.205245858	10.20384148	16.04927221	11.83510862	18.90617187	16.89982061	3.080995548	5.638644068	9.550720036	10.85307727	11.59255375	11.83803749	10.19071998	8.305782695	8.711723591	5.401952082	6.455624282	9.769009372	10.63719873	12.5319619	18.89723408	25.69848361	17.01641479	11.22107084	41.98877391	11.43521633	6.931402668	4.193939048	6.079848488	1.573120299	0.933205556	6.197313239	7.126841556	4.899649719	23.53013325	8.129485595	15.15117496	11.63730368	2.091675657	10.79392242	9.379780652	5.168744422	8.068270228	10.02501092	8.133615476	8.640150907	
Kyrgyz Republic	KGZ	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																													-1.877306471	6.986030694	7.975698814	134.5349917	830.662396	754.4279202	180.874929	42.03108942	35.34290788	19.30964153	9.077506169	37.57444024	27.18222527	7.332392992	2.025465536	3.974945469	5.108397693	7.128657497	9.391617849	14.87655209	22.21598851	4.035303735	10.03390382	22.48184215	8.656316801	3.175188204	8.415225438	3.427287418	6.050564291	4.575617135	
Cambodia	KHM	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																																			59.96529339	8.004180161	3.03250199	6.005075839	10.35773733	1.261552288	-4.283226767	2.646541004	0.713141232	1.797517596	4.823737963	6.076678825	4.631109399	6.518033506	12.25378661	2.504384662	3.12059287	3.36406625	1.440518127	0.781387552	2.632195879	1.719270692	3.543250245	3.153284526	
Kiribati	KIR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG												7.113382644	5.227698039	16.25528461	12.98966179	9.460989247	9.172109717	8.896350293	11.85601965	9.174434173	6.80427477	9.502262443	4	5.846774194	6.73992674	5.152101284	5.217391304	10.09174312	4.954481793	-2.166007905	-1.062753036	19.60784314	5.630791162	5.23872679	6.853352985	1.333333333	9.978070175	5.303760849	7.252747253	4.4921875	2.034084662	6.742151312	4.947133684	2.639303396	1.707640775	0.512072322	-0.255517252	6.149118637	8.316868498	0.170008195	1.178605664	1.877206602	-0.395261944	0.13573186	4.705820609	3.483509391	0.17903283	0.606256157	
St. Kitts and Nevis	KNA	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG																			6.916832141	10.62440723	7.290886907	16.35878344	5.763074629	-0.191507584	4.256275534	3.713820186	6.194444253	6.108301835	7.00952396	5.689059762	7.603234972	3.438306262	5.29732578	1.991006007	6.272475791	0.783510272	0.646708563	4.914690105	2.799913348	2.780954841	-3.428704608	3.935996638	2.082001463	1.279609025	4.683155902	-0.487734296	10.53503377	10.20679738	2.913666777	0.055097759	1.450643163	4.902776903	-1.594267812	0.634267526	1.766964358	-0.023995484	0.100166165	2.247873464	
Korea	 Rep.	KOR	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG		12.96272262	16.78634746	29.8026783	30.32104426	4.860490957	14.50341189	12.91574001	13.85028023	14.10591395	14.87106671	11.21845172	15.79302062	12.71768344	30.56729832	23.59614623	21.29402628	14.44432097	21.97008587	18.53245504	24.63007126	16.58992856	6.475504733	4.847728309	4.421288767	3.993922066	4.955869459	4.948633914	7.105860379	6.041878518	10.10863197	9.484622004	7.742931257	6.197872139	8.101918071	6.940949518	4.255407795	4.064135225	4.616943487	-1.184522012	1.086839359	3.650429647	3.06049293	3.395062023	2.984103715	1.031571545	-0.139840054	2.397231346	2.956662985	3.54229743	3.161444248	1.58460368	1.043502224	0.853333712	0.600438073	2.394658864	1.977968551	2.265177789
Kuwait	KWT	Inflation, GDP deflator (annual %)	NY.GDP.DEFL.KD.ZG							1.516379787	-0.266469415	-0.270514905	1.226816694	0.571551407	25.04618425	1.482398695	15.10719239	162.8087698	-0.597397371	0.931851562	5.620029519	-1.957693326	40.80499614	42.56670512	11.45340716	1.416853637	-11.31055336	0.349310833	4.859515083	-25.69953829	10.78616893	2.965962733	-1.723678202				-7.386420445	-5.870476134	4.851798216	15.51126284	-4.719444713	-17.14802512	18.07267049	20.52647018	-8.180194438	5.153043486	4.924563112	10.84995415	22.35761174	16.17340157	4.306788698	18.66198429	-17.21634884	11.16571396	17.22778175	7.486702949	0.223332885	-6.757912727	-25.95841894	-6.133643629	11.94655227	
